Timestamp,Open,Low,High,Close
2023-11-24 13:57:39,19146.9,19146.9,19146.9,19146.9
2023-11-24 13:57:39,43987.85,43987.85,43987.85,43987.85
2023-11-24 13:57:39,19488.65,19488.65,19488.65,19488.65
2023-11-24 13:57:40,19140.85,19140.85,19140.85,19140.85
2023-11-24 13:57:40,43984.75,43984.75,43984.75,43984.75
2023-11-24 13:57:40,19485.55,19485.55,19485.55,19485.55
2023-11-24 13:57:41,19141.75,19141.75,19141.75,19141.75
2023-11-24 13:57:41,43984.0,43984.0,43984.0,43984.0
2023-11-24 13:57:41,19494.8,19494.8,19494.8,19494.8
2023-11-24 13:57:42,19133.4,19133.4,19133.4,19133.4
2023-11-24 13:57:42,43981.85,43981.85,43981.85,43981.85
2023-11-24 13:57:42,19492.15,19492.15,19492.15,19492.15
2023-11-24 13:57:43,19133.8,19133.8,19133.8,19133.8
2023-11-24 13:57:43,43979.35,43979.35,43979.35,43979.35
2023-11-24 13:57:43,19492.55,19492.55,19492.55,19492.55
2023-11-24 13:57:44,19134.2,19134.2,19134.2,19134.2
2023-11-24 13:57:44,43976.15,43976.15,43976.15,43976.15
2023-11-24 13:57:44,19493.65,19493.65,19493.65,19493.65
2023-11-24 13:57:45,19135.1,19135.1,19135.1,19135.1
2023-11-24 13:57:45,43979.25,43979.25,43979.25,43979.25
2023-11-24 13:57:45,19489.0,19489.0,19489.0,19489.0
2023-11-24 13:57:46,19140.15,19140.15,19140.15,19140.15
2023-11-24 13:57:46,43981.3,43981.3,43981.3,43981.3
2023-11-24 13:57:46,19493.55,19493.55,19493.55,19493.55
2023-11-24 13:57:47,19146.0,19146.0,19146.0,19146.0
2023-11-24 13:57:47,43985.3,43985.3,43985.3,43985.3
2023-11-24 13:57:47,19494.9,19494.9,19494.9,19494.9
2023-11-24 13:57:48,19146.8,19146.8,19146.8,19146.8
2023-11-24 13:57:48,43982.85,43982.85,43982.85,43982.85
2023-11-24 13:57:48,19488.65,19488.65,19488.65,19488.65
2023-11-24 13:57:49,19139.5,19139.5,19139.5,19139.5
2023-11-24 13:57:49,43980.15,43980.15,43980.15,43980.15
2023-11-24 13:57:49,19490.35,19490.35,19490.35,19490.35
2023-11-24 13:57:50,19141.25,19141.25,19141.25,19141.25
2023-11-24 13:57:50,43977.75,43977.75,43977.75,43977.75
2023-11-24 13:57:50,19481.1,19481.1,19481.1,19481.1
2023-11-24 13:57:51,19144.5,19144.5,19144.5,19144.5
2023-11-24 13:57:51,43976.3,43976.3,43976.3,43976.3
2023-11-24 13:57:51,19477.6,19477.6,19477.6,19477.6
2023-11-24 13:57:52,19144.15,19144.15,19144.15,19144.15
2023-11-24 13:57:52,43976.85,43976.85,43976.85,43976.85
2023-11-24 13:57:52,19474.45,19474.45,19474.45,19474.45
2023-11-24 13:57:53,19142.0,19142.0,19142.0,19142.0
2023-11-24 13:57:53,43982.7,43982.7,43982.7,43982.7
2023-11-24 13:57:53,19467.75,19467.75,19467.75,19467.75
2023-11-24 13:57:54,19144.35,19144.35,19144.35,19144.35
2023-11-24 13:57:54,43984.8,43984.8,43984.8,43984.8
2023-11-24 13:57:54,19466.5,19466.5,19466.5,19466.5
2023-11-24 13:57:55,19148.85,19148.85,19148.85,19148.85
2023-11-24 13:57:55,43992.5,43992.5,43992.5,43992.5
2023-11-24 13:57:55,19468.45,19468.45,19468.45,19468.45
2023-11-24 13:57:56,19147.15,19147.15,19147.15,19147.15
2023-11-24 13:57:56,43988.05,43988.05,43988.05,43988.05
2023-11-24 13:57:56,19475.15,19475.15,19475.15,19475.15
2023-11-24 13:57:57,19150.3,19150.3,19150.3,19150.3
2023-11-24 13:57:57,43995.5,43995.5,43995.5,43995.5
2023-11-24 13:57:57,19474.3,19474.3,19474.3,19474.3
2023-11-24 13:57:58,19151.75,19151.75,19151.75,19151.75
2023-11-24 13:57:58,43993.15,43993.15,43993.15,43993.15
2023-11-24 13:57:58,19472.35,19472.35,19472.35,19472.35
2023-11-24 13:57:59,19154.05,19154.05,19154.05,19154.05
2023-11-24 13:57:59,43989.15,43989.15,43989.15,43989.15
2023-11-24 13:57:59,19472.85,19472.85,19472.85,19472.85
2023-11-24 13:58:00,19157.9,19157.9,19157.9,19157.9
2023-11-24 13:58:00,43988.7,43988.7,43988.7,43988.7
2023-11-24 13:58:00,19470.45,19470.45,19470.45,19470.45
2023-11-24 13:58:01,19151.35,19151.35,19151.35,19151.35
2023-11-24 13:58:01,43986.0,43986.0,43986.0,43986.0
2023-11-24 13:58:01,19472.45,19472.45,19472.45,19472.45
2023-11-24 13:58:02,19153.3,19153.3,19153.3,19153.3
2023-11-24 13:58:02,43987.3,43987.3,43987.3,43987.3
2023-11-24 13:58:02,19470.85,19470.85,19470.85,19470.85
2023-11-24 13:58:03,19151.3,19151.3,19151.3,19151.3
2023-11-24 13:58:03,43991.85,43991.85,43991.85,43991.85
2023-11-24 13:58:03,19468.7,19468.7,19468.7,19468.7
2023-11-24 13:58:04,19145.95,19145.95,19145.95,19145.95
2023-11-24 13:58:04,43987.8,43987.8,43987.8,43987.8
2023-11-24 13:58:04,19467.3,19467.3,19467.3,19467.3
2023-11-24 13:58:05,19139.7,19139.7,19139.7,19139.7
2023-11-24 13:58:05,43991.65,43991.65,43991.65,43991.65
2023-11-24 13:58:05,19468.85,19468.85,19468.85,19468.85
2023-11-24 13:58:06,19141.95,19141.95,19141.95,19141.95
2023-11-24 13:58:06,43997.0,43997.0,43997.0,43997.0
2023-11-24 13:58:06,19483.05,19483.05,19483.05,19483.05
2023-11-24 13:58:07,19135.65,19135.65,19135.65,19135.65
2023-11-24 13:58:07,43991.5,43991.5,43991.5,43991.5
2023-11-24 13:58:07,19485.55,19485.55,19485.55,19485.55
2023-11-24 13:58:08,19134.85,19134.85,19134.85,19134.85
2023-11-24 13:58:08,43990.4,43990.4,43990.4,43990.4
2023-11-24 13:58:08,19481.6,19481.6,19481.6,19481.6
2023-11-24 13:58:09,19131.55,19131.55,19131.55,19131.55
2023-11-24 13:58:09,43987.65,43987.65,43987.65,43987.65
2023-11-24 13:58:09,19489.1,19489.1,19489.1,19489.1
2023-11-24 13:58:10,19130.0,19130.0,19130.0,19130.0
2023-11-24 13:58:10,43983.05,43983.05,43983.05,43983.05
2023-11-24 13:58:10,19492.6,19492.6,19492.6,19492.6
2023-11-24 13:58:11,19125.25,19125.25,19125.25,19125.25
2023-11-24 13:58:11,43975.15,43975.15,43975.15,43975.15
2023-11-24 13:58:11,19488.35,19488.35,19488.35,19488.35
2023-11-24 13:58:12,19129.0,19129.0,19129.0,19129.0
2023-11-24 13:58:12,43977.7,43977.7,43977.7,43977.7
2023-11-24 13:58:12,19487.15,19487.15,19487.15,19487.15
2023-11-24 13:58:13,19129.8,19129.8,19129.8,19129.8
2023-11-24 13:58:13,43985.7,43985.7,43985.7,43985.7
2023-11-24 13:58:13,19495.65,19495.65,19495.65,19495.65
2023-11-24 13:58:14,19139.2,19139.2,19139.2,19139.2
2023-11-24 13:58:14,43989.85,43989.85,43989.85,43989.85
2023-11-24 13:58:14,19490.0,19490.0,19490.0,19490.0
2023-11-24 13:58:15,19142.1,19142.1,19142.1,19142.1
2023-11-24 13:58:15,43980.9,43980.9,43980.9,43980.9
2023-11-24 13:58:15,19489.05,19489.05,19489.05,19489.05
2023-11-24 13:58:16,19141.95,19141.95,19141.95,19141.95
2023-11-24 13:58:16,43981.5,43981.5,43981.5,43981.5
2023-11-24 13:58:16,19483.8,19483.8,19483.8,19483.8
2023-11-24 13:58:17,19146.5,19146.5,19146.5,19146.5
2023-11-24 13:58:17,43969.55,43969.55,43969.55,43969.55
2023-11-24 13:58:17,19481.7,19481.7,19481.7,19481.7
2023-11-24 13:58:18,19149.1,19149.1,19149.1,19149.1
2023-11-24 13:58:18,43967.9,43967.9,43967.9,43967.9
2023-11-24 13:58:18,19473.65,19473.65,19473.65,19473.65
2023-11-24 13:58:19,19144.75,19144.75,19144.75,19144.75
2023-11-24 13:58:19,43972.2,43972.2,43972.2,43972.2
2023-11-24 13:58:19,19473.8,19473.8,19473.8,19473.8
2023-11-24 13:58:20,19145.05,19145.05,19145.05,19145.05
2023-11-24 13:58:20,43974.5,43974.5,43974.5,43974.5
2023-11-24 13:58:20,19472.8,19472.8,19472.8,19472.8
2023-11-24 13:58:21,19147.05,19147.05,19147.05,19147.05
2023-11-24 13:58:21,43980.1,43980.1,43980.1,43980.1
2023-11-24 13:58:21,19470.85,19470.85,19470.85,19470.85
2023-11-24 13:58:22,19147.05,19147.05,19147.05,19147.05
2023-11-24 13:58:22,43984.95,43984.95,43984.95,43984.95
2023-11-24 13:58:22,19468.75,19468.75,19468.75,19468.75
2023-11-24 13:58:23,19141.0,19141.0,19141.0,19141.0
2023-11-24 13:58:23,43986.15,43986.15,43986.15,43986.15
2023-11-24 13:58:23,19463.4,19463.4,19463.4,19463.4
2023-11-24 13:58:24,19146.2,19146.2,19146.2,19146.2
2023-11-24 13:58:24,43980.95,43980.95,43980.95,43980.95
2023-11-24 13:58:24,19457.6,19457.6,19457.6,19457.6
2023-11-24 13:58:25,19149.85,19149.85,19149.85,19149.85
2023-11-24 13:58:25,43969.8,43969.8,43969.8,43969.8
2023-11-24 13:58:25,19463.2,19463.2,19463.2,19463.2
2023-11-24 13:58:26,19152.1,19152.1,19152.1,19152.1
2023-11-24 13:58:26,43964.65,43964.65,43964.65,43964.65
2023-11-24 13:58:26,19462.0,19462.0,19462.0,19462.0
2023-11-24 13:58:27,19162.8,19162.8,19162.8,19162.8
2023-11-24 13:58:27,43971.05,43971.05,43971.05,43971.05
2023-11-24 13:58:27,19466.65,19466.65,19466.65,19466.65
2023-11-24 13:58:28,19162.05,19162.05,19162.05,19162.05
2023-11-24 13:58:28,43972.15,43972.15,43972.15,43972.15
2023-11-24 13:58:28,19465.65,19465.65,19465.65,19465.65
2023-11-24 13:58:29,19165.5,19165.5,19165.5,19165.5
2023-11-24 13:58:29,43971.55,43971.55,43971.55,43971.55
2023-11-24 13:58:29,19463.6,19463.6,19463.6,19463.6
2023-11-24 13:58:30,19164.05,19164.05,19164.05,19164.05
2023-11-24 13:58:30,43976.6,43976.6,43976.6,43976.6
2023-11-24 13:58:30,19457.3,19457.3,19457.3,19457.3
2023-11-24 13:58:31,19163.0,19163.0,19163.0,19163.0
2023-11-24 13:58:31,43977.05,43977.05,43977.05,43977.05
2023-11-24 13:58:31,19456.15,19456.15,19456.15,19456.15
2023-11-24 13:58:32,19164.05,19164.05,19164.05,19164.05
2023-11-24 13:58:32,43979.2,43979.2,43979.2,43979.2
2023-11-24 13:58:32,19458.3,19458.3,19458.3,19458.3
2023-11-24 13:58:33,19166.0,19166.0,19166.0,19166.0
2023-11-24 13:58:33,43977.55,43977.55,43977.55,43977.55
2023-11-24 13:58:33,19461.2,19461.2,19461.2,19461.2
2023-11-24 13:58:34,19173.7,19173.7,19173.7,19173.7
2023-11-24 13:58:34,43968.95,43968.95,43968.95,43968.95
2023-11-24 13:58:34,19460.25,19460.25,19460.25,19460.25
2023-11-24 13:58:35,19169.4,19169.4,19169.4,19169.4
2023-11-24 13:58:35,43968.7,43968.7,43968.7,43968.7
2023-11-24 13:58:35,19458.35,19458.35,19458.35,19458.35
2023-11-24 13:58:36,19168.8,19168.8,19168.8,19168.8
2023-11-24 13:58:36,43965.35,43965.35,43965.35,43965.35
2023-11-24 13:58:36,19451.1,19451.1,19451.1,19451.1
2023-11-24 13:58:37,19164.65,19164.65,19164.65,19164.65
2023-11-24 13:58:37,43965.95,43965.95,43965.95,43965.95
2023-11-24 13:58:37,19454.7,19454.7,19454.7,19454.7
2023-11-24 13:58:38,19169.75,19169.75,19169.75,19169.75
2023-11-24 13:58:38,43971.55,43971.55,43971.55,43971.55
2023-11-24 13:58:38,19451.55,19451.55,19451.55,19451.55
2023-11-24 13:58:39,19165.7,19165.7,19165.7,19165.7
2023-11-24 13:58:39,43969.9,43969.9,43969.9,43969.9
2023-11-24 13:58:39,19446.7,19446.7,19446.7,19446.7
2023-11-24 13:58:40,19170.45,19170.45,19170.45,19170.45
2023-11-24 13:58:40,43969.85,43969.85,43969.85,43969.85
2023-11-24 13:58:40,19444.3,19444.3,19444.3,19444.3
2023-11-24 13:58:41,19168.75,19168.75,19168.75,19168.75
2023-11-24 13:58:41,43970.85,43970.85,43970.85,43970.85
2023-11-24 13:58:41,19442.75,19442.75,19442.75,19442.75
2023-11-24 13:58:42,19173.9,19173.9,19173.9,19173.9
2023-11-24 13:58:42,43971.65,43971.65,43971.65,43971.65
2023-11-24 13:58:42,19439.15,19439.15,19439.15,19439.15
2023-11-24 13:58:43,19175.9,19175.9,19175.9,19175.9
2023-11-24 13:58:43,43973.55,43973.55,43973.55,43973.55
2023-11-24 13:58:43,19437.55,19437.55,19437.55,19437.55
2023-11-24 13:58:44,19169.5,19169.5,19169.5,19169.5
2023-11-24 13:58:44,43966.6,43966.6,43966.6,43966.6
2023-11-24 13:58:44,19441.95,19441.95,19441.95,19441.95
2023-11-24 13:58:45,19169.8,19169.8,19169.8,19169.8
2023-11-24 13:58:45,43967.0,43967.0,43967.0,43967.0
2023-11-24 13:58:45,19447.9,19447.9,19447.9,19447.9
2023-11-24 13:58:46,19159.7,19159.7,19159.7,19159.7
2023-11-24 13:58:46,43965.25,43965.25,43965.25,43965.25
2023-11-24 13:58:46,19442.25,19442.25,19442.25,19442.25
2023-11-24 13:58:47,19156.55,19156.55,19156.55,19156.55
2023-11-24 13:58:47,43969.45,43969.45,43969.45,43969.45
2023-11-24 13:58:47,19444.3,19444.3,19444.3,19444.3
2023-11-24 13:58:48,19161.35,19161.35,19161.35,19161.35
2023-11-24 13:58:48,43965.95,43965.95,43965.95,43965.95
2023-11-24 13:58:48,19444.3,19444.3,19444.3,19444.3
2023-11-24 13:58:49,19157.8,19157.8,19157.8,19157.8
2023-11-24 13:58:49,43958.45,43958.45,43958.45,43958.45
2023-11-24 13:58:49,19441.45,19441.45,19441.45,19441.45
2023-11-24 13:58:50,19158.9,19158.9,19158.9,19158.9
2023-11-24 13:58:50,43957.15,43957.15,43957.15,43957.15
2023-11-24 13:58:50,19449.8,19449.8,19449.8,19449.8
2023-11-24 13:58:51,19160.4,19160.4,19160.4,19160.4
2023-11-24 13:58:51,43955.85,43955.85,43955.85,43955.85
2023-11-24 13:58:51,19447.9,19447.9,19447.9,19447.9
2023-11-24 13:58:52,19159.8,19159.8,19159.8,19159.8
2023-11-24 13:58:52,43960.85,43960.85,43960.85,43960.85
2023-11-24 13:58:52,19448.0,19448.0,19448.0,19448.0
2023-11-24 13:58:53,19162.6,19162.6,19162.6,19162.6
2023-11-24 13:58:53,43959.0,43959.0,43959.0,43959.0
2023-11-24 13:58:53,19451.35,19451.35,19451.35,19451.35
2023-11-24 13:58:54,19161.8,19161.8,19161.8,19161.8
2023-11-24 13:58:54,43963.5,43963.5,43963.5,43963.5
2023-11-24 13:58:54,19452.65,19452.65,19452.65,19452.65
2023-11-24 13:58:55,19160.35,19160.35,19160.35,19160.35
2023-11-24 13:58:55,43974.8,43974.8,43974.8,43974.8
2023-11-24 13:58:55,19449.95,19449.95,19449.95,19449.95
2023-11-24 13:58:57,19167.1,19167.1,19167.1,19167.1
2023-11-24 13:58:57,43978.05,43978.05,43978.05,43978.05
2023-11-24 13:58:57,19451.0,19451.0,19451.0,19451.0
2023-11-24 13:58:57,19168.7,19168.7,19168.7,19168.7
2023-11-24 13:58:57,43979.8,43979.8,43979.8,43979.8
2023-11-24 13:58:57,19449.5,19449.5,19449.5,19449.5
2023-11-24 13:58:58,19167.25,19167.25,19167.25,19167.25
2023-11-24 13:58:58,43981.95,43981.95,43981.95,43981.95
2023-11-24 13:58:58,19448.35,19448.35,19448.35,19448.35
2023-11-24 13:58:59,19175.95,19175.95,19175.95,19175.95
2023-11-24 13:58:59,43979.9,43979.9,43979.9,43979.9
2023-11-24 13:58:59,19451.9,19451.9,19451.9,19451.9
2023-11-24 13:59:00,19181.0,19181.0,19181.0,19181.0
2023-11-24 13:59:00,43987.45,43987.45,43987.45,43987.45
2023-11-24 13:59:00,19448.75,19448.75,19448.75,19448.75
2023-11-24 13:59:01,19176.95,19176.95,19176.95,19176.95
2023-11-24 13:59:01,43981.95,43981.95,43981.95,43981.95
2023-11-24 13:59:01,19444.75,19444.75,19444.75,19444.75
2023-11-24 13:59:02,19176.7,19176.7,19176.7,19176.7
2023-11-24 13:59:02,43989.55,43989.55,43989.55,43989.55
2023-11-24 13:59:02,19445.5,19445.5,19445.5,19445.5
2023-11-24 13:59:03,19169.65,19169.65,19169.65,19169.65
2023-11-24 13:59:03,43995.5,43995.5,43995.5,43995.5
2023-11-24 13:59:03,19443.95,19443.95,19443.95,19443.95
2023-11-24 13:59:04,19171.55,19171.55,19171.55,19171.55
2023-11-24 13:59:04,44002.5,44002.5,44002.5,44002.5
2023-11-24 13:59:04,19439.85,19439.85,19439.85,19439.85
2023-11-24 13:59:05,19179.6,19179.6,19179.6,19179.6
2023-11-24 13:59:05,43999.8,43999.8,43999.8,43999.8
2023-11-24 13:59:05,19440.45,19440.45,19440.45,19440.45
2023-11-24 13:59:06,19181.45,19181.45,19181.45,19181.45
2023-11-24 13:59:06,43997.45,43997.45,43997.45,43997.45
2023-11-24 13:59:06,19438.15,19438.15,19438.15,19438.15
2023-11-24 13:59:07,19173.4,19173.4,19173.4,19173.4
2023-11-24 13:59:07,43997.8,43997.8,43997.8,43997.8
2023-11-24 13:59:07,19438.0,19438.0,19438.0,19438.0
2023-11-24 13:59:08,19176.3,19176.3,19176.3,19176.3
2023-11-24 13:59:08,44001.7,44001.7,44001.7,44001.7
2023-11-24 13:59:08,19436.1,19436.1,19436.1,19436.1
2023-11-24 13:59:09,19175.85,19175.85,19175.85,19175.85
2023-11-24 13:59:09,43991.8,43991.8,43991.8,43991.8
2023-11-24 13:59:09,19438.9,19438.9,19438.9,19438.9
2023-11-24 13:59:10,19174.65,19174.65,19174.65,19174.65
2023-11-24 13:59:10,43995.6,43995.6,43995.6,43995.6
2023-11-24 13:59:10,19441.4,19441.4,19441.4,19441.4
2023-11-24 13:59:11,19175.35,19175.35,19175.35,19175.35
2023-11-24 13:59:11,43997.95,43997.95,43997.95,43997.95
2023-11-24 13:59:11,19441.15,19441.15,19441.15,19441.15
2023-11-24 13:59:12,19170.05,19170.05,19170.05,19170.05
2023-11-24 13:59:12,44004.3,44004.3,44004.3,44004.3
2023-11-24 13:59:12,19439.15,19439.15,19439.15,19439.15
2023-11-24 13:59:13,19179.4,19179.4,19179.4,19179.4
2023-11-24 13:59:13,44002.95,44002.95,44002.95,44002.95
2023-11-24 13:59:13,19438.95,19438.95,19438.95,19438.95
2023-11-24 13:59:14,19173.65,19173.65,19173.65,19173.65
2023-11-24 13:59:14,44010.75,44010.75,44010.75,44010.75
2023-11-24 13:59:14,19434.6,19434.6,19434.6,19434.6
2023-11-24 13:59:15,19169.55,19169.55,19169.55,19169.55
2023-11-24 13:59:15,44009.0,44009.0,44009.0,44009.0
2023-11-24 13:59:15,19435.15,19435.15,19435.15,19435.15
2023-11-24 13:59:17,19175.1,19175.1,19175.1,19175.1
2023-11-24 13:59:17,44007.95,44007.95,44007.95,44007.95
2023-11-24 13:59:17,19431.15,19431.15,19431.15,19431.15
2023-11-24 13:59:18,19168.8,19168.8,19168.8,19168.8
2023-11-24 13:59:18,44002.45,44002.45,44002.45,44002.45
2023-11-24 13:59:18,19424.65,19424.65,19424.65,19424.65
2023-11-24 13:59:19,19166.95,19166.95,19166.95,19166.95
2023-11-24 13:59:19,43996.4,43996.4,43996.4,43996.4
2023-11-24 13:59:19,19420.85,19420.85,19420.85,19420.85
